value,flagInfo,parameter,period,coordinates,summary,coverage
111.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T11:30:00Z', 'local': '2016-11-19T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T12:30:00Z', 'local': '2016-11-19T18:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T11:30:00Z', 'local': '2016-11-19T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T12:30:00Z', 'local': '2016-11-19T18:00:00+05:30'}}"
122.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T12:30:00Z', 'local': '2016-11-19T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T13:30:00Z', 'local': '2016-11-19T19:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T12:30:00Z', 'local': '2016-11-19T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T13:30:00Z', 'local': '2016-11-19T19:00:00+05:30'}}"
128.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T13:30:00Z', 'local': '2016-11-19T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T14:30:00Z', 'local': '2016-11-19T20:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T13:30:00Z', 'local': '2016-11-19T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T14:30:00Z', 'local': '2016-11-19T20:00:00+05:30'}}"
180.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T14:30:00Z', 'local': '2016-11-19T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T15:30:00Z', 'local': '2016-11-19T21:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T14:30:00Z', 'local': '2016-11-19T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T15:30:00Z', 'local': '2016-11-19T21:00:00+05:30'}}"
188.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T15:30:00Z', 'local': '2016-11-19T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T16:30:00Z', 'local': '2016-11-19T22:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T15:30:00Z', 'local': '2016-11-19T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T16:30:00Z', 'local': '2016-11-19T22:00:00+05:30'}}"
196.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T16:30:00Z', 'local': '2016-11-19T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T17:30:00Z', 'local': '2016-11-19T23:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T16:30:00Z', 'local': '2016-11-19T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T17:30:00Z', 'local': '2016-11-19T23:00:00+05:30'}}"
200.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T17:30:00Z', 'local': '2016-11-19T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T18:30:00Z', 'local': '2016-11-20T00:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T17:30:00Z', 'local': '2016-11-19T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T18:30:00Z', 'local': '2016-11-20T00:00:00+05:30'}}"
212.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T18:30:00Z', 'local': '2016-11-20T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T19:30:00Z', 'local': '2016-11-20T01:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T18:30:00Z', 'local': '2016-11-20T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T19:30:00Z', 'local': '2016-11-20T01:00:00+05:30'}}"
236.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T19:30:00Z', 'local': '2016-11-20T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T20:30:00Z', 'local': '2016-11-20T02:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T19:30:00Z', 'local': '2016-11-20T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T20:30:00Z', 'local': '2016-11-20T02:00:00+05:30'}}"
250.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T20:30:00Z', 'local': '2016-11-20T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T21:30:00Z', 'local': '2016-11-20T03:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T20:30:00Z', 'local': '2016-11-20T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T21:30:00Z', 'local': '2016-11-20T03:00:00+05:30'}}"
257.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T21:30:00Z', 'local': '2016-11-20T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T22:30:00Z', 'local': '2016-11-20T04:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T21:30:00Z', 'local': '2016-11-20T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T22:30:00Z', 'local': '2016-11-20T04:00:00+05:30'}}"
262.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T22:30:00Z', 'local': '2016-11-20T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T23:30:00Z', 'local': '2016-11-20T05:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T22:30:00Z', 'local': '2016-11-20T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-19T23:30:00Z', 'local': '2016-11-20T05:00:00+05:30'}}"
267.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-19T23:30:00Z', 'local': '2016-11-20T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T00:30:00Z', 'local': '2016-11-20T06:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-19T23:30:00Z', 'local': '2016-11-20T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T00:30:00Z', 'local': '2016-11-20T06:00:00+05:30'}}"
269.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T00:30:00Z', 'local': '2016-11-20T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T01:30:00Z', 'local': '2016-11-20T07:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T00:30:00Z', 'local': '2016-11-20T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T01:30:00Z', 'local': '2016-11-20T07:00:00+05:30'}}"
265.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T01:30:00Z', 'local': '2016-11-20T07:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T02:30:00Z', 'local': '2016-11-20T08:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T01:30:00Z', 'local': '2016-11-20T07:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T02:30:00Z', 'local': '2016-11-20T08:00:00+05:30'}}"
277.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T02:30:00Z', 'local': '2016-11-20T08:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T03:30:00Z', 'local': '2016-11-20T09:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T02:30:00Z', 'local': '2016-11-20T08:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T03:30:00Z', 'local': '2016-11-20T09:00:00+05:30'}}"
290.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T03:30:00Z', 'local': '2016-11-20T09:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T04:30:00Z', 'local': '2016-11-20T10:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T03:30:00Z', 'local': '2016-11-20T09:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T04:30:00Z', 'local': '2016-11-20T10:00:00+05:30'}}"
271.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T04:30:00Z', 'local': '2016-11-20T10:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T05:30:00Z', 'local': '2016-11-20T11:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T04:30:00Z', 'local': '2016-11-20T10:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T05:30:00Z', 'local': '2016-11-20T11:00:00+05:30'}}"
250.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T05:30:00Z', 'local': '2016-11-20T11:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T06:30:00Z', 'local': '2016-11-20T12:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T05:30:00Z', 'local': '2016-11-20T11:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T06:30:00Z', 'local': '2016-11-20T12:00:00+05:30'}}"
194.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T06:30:00Z', 'local': '2016-11-20T12:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T07:30:00Z', 'local': '2016-11-20T13:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T06:30:00Z', 'local': '2016-11-20T12:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T07:30:00Z', 'local': '2016-11-20T13:00:00+05:30'}}"
171.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T07:30:00Z', 'local': '2016-11-20T13:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T08:30:00Z', 'local': '2016-11-20T14:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T07:30:00Z', 'local': '2016-11-20T13:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T08:30:00Z', 'local': '2016-11-20T14:00:00+05:30'}}"
166.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T08:30:00Z', 'local': '2016-11-20T14:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T09:30:00Z', 'local': '2016-11-20T15:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T08:30:00Z', 'local': '2016-11-20T14:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T09:30:00Z', 'local': '2016-11-20T15:00:00+05:30'}}"
149.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T09:30:00Z', 'local': '2016-11-20T15:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T10:30:00Z', 'local': '2016-11-20T16:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T09:30:00Z', 'local': '2016-11-20T15:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T10:30:00Z', 'local': '2016-11-20T16:00:00+05:30'}}"
141.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T10:30:00Z', 'local': '2016-11-20T16:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T11:30:00Z', 'local': '2016-11-20T17:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T10:30:00Z', 'local': '2016-11-20T16:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T11:30:00Z', 'local': '2016-11-20T17:00:00+05:30'}}"
136.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T11:30:00Z', 'local': '2016-11-20T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T12:30:00Z', 'local': '2016-11-20T18:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T11:30:00Z', 'local': '2016-11-20T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T12:30:00Z', 'local': '2016-11-20T18:00:00+05:30'}}"
140.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T12:30:00Z', 'local': '2016-11-20T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T13:30:00Z', 'local': '2016-11-20T19:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T12:30:00Z', 'local': '2016-11-20T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T13:30:00Z', 'local': '2016-11-20T19:00:00+05:30'}}"
155.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T13:30:00Z', 'local': '2016-11-20T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T14:30:00Z', 'local': '2016-11-20T20:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T13:30:00Z', 'local': '2016-11-20T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T14:30:00Z', 'local': '2016-11-20T20:00:00+05:30'}}"
166.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T14:30:00Z', 'local': '2016-11-20T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T15:30:00Z', 'local': '2016-11-20T21:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T14:30:00Z', 'local': '2016-11-20T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T15:30:00Z', 'local': '2016-11-20T21:00:00+05:30'}}"
169.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T15:30:00Z', 'local': '2016-11-20T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T16:30:00Z', 'local': '2016-11-20T22:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T15:30:00Z', 'local': '2016-11-20T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T16:30:00Z', 'local': '2016-11-20T22:00:00+05:30'}}"
180.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T16:30:00Z', 'local': '2016-11-20T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T17:30:00Z', 'local': '2016-11-20T23:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T16:30:00Z', 'local': '2016-11-20T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T17:30:00Z', 'local': '2016-11-20T23:00:00+05:30'}}"
186.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T17:30:00Z', 'local': '2016-11-20T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T18:30:00Z', 'local': '2016-11-21T00:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T17:30:00Z', 'local': '2016-11-20T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T18:30:00Z', 'local': '2016-11-21T00:00:00+05:30'}}"
204.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T18:30:00Z', 'local': '2016-11-21T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T19:30:00Z', 'local': '2016-11-21T01:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T18:30:00Z', 'local': '2016-11-21T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T19:30:00Z', 'local': '2016-11-21T01:00:00+05:30'}}"
232.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-11-20T19:30:00Z', 'local': '2016-11-21T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T20:30:00Z', 'local': '2016-11-21T02:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-11-20T19:30:00Z', 'local': '2016-11-21T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-11-20T20:30:00Z', 'local': '2016-11-21T02:00:00+05:30'}}"
